Time,ID,Data
1030000012.64847 ,4.00E+07,1.30E+04
1030000012.74842 ,4.00E+07,1.30E+04
1030000012.84842 ,4.00E+07,1.30E+04
1030000012.94945 ,4.00E+07,1.30E+04
1030000013.04848 ,4.00E+07,1.30E+04
1030000013.14842 ,4.00E+07,1.30E+04
1030000013.24945 ,4.00E+07,1.30E+04
1030000013.34843 ,4.00E+07,1.30E+04
1030000013.44947 ,4.00E+07,1.30E+04
1030000013.54945 ,4.00E+07,1.30E+04
1030000013.64929 ,4.00E+07,1.30E+04
1030000013.74845 ,4.00E+07,1.30E+04
1030000013.84952 ,4.00E+07,1.30E+04
1030000013.94924 ,4.00E+07,1.30E+04
1030000014.04949 ,4.00E+07,1.30E+04
1030000014.14922 ,4.00E+07,1.30E+04
1030000014.24945 ,4.00E+07,1.30E+04
1030000014.34848 ,4.00E+07,1.30E+04
1030000014.44928 ,4.00E+07,1.30E+04
1030000014.54929 ,4.00E+07,1.30E+04
1030000014.64928 ,4.00E+07,1.30E+04
1030000014.74948 ,4.00E+07,1.30E+04
1030000014.84848 ,4.00E+07,1.30E+04
1030000014.94924 ,4.00E+07,1.30E+04
1030000015.04929 ,4.00E+07,1.30E+04
1030000015.14854 ,4.00E+07,1.30E+04
1030000015.24950 ,4.00E+07,1.30E+04
1030000015.34927 ,4.00E+07,1.30E+04
1030000015.44944 ,4.00E+07,1.30E+04
1030000015.54948 ,4.00E+07,1.30E+04
1030000015.64948 ,4.00E+07,1.30E+04
1030000015.74846 ,4.00E+07,1.30E+04
1030000015.84848 ,4.00E+07,1.30E+04
1030000015.94848 ,4.00E+07,1.30E+04
1030000016.04846 ,4.00E+07,1.30E+04
1030000016.14852 ,4.00E+07,1.30E+04
1030000016.24844 ,4.00E+07,1.30E+04
1030000016.34851 ,4.00E+07,1.30E+04
1030000016.44956 ,4.00E+07,1.30E+04
1030000016.54917 ,4.00E+07,1.30E+04
1030000016.64899 ,4.00E+07,1.30E+04
1030000016.74919 ,4.00E+07,1.30E+04
1030000016.84927 ,4.00E+07,1.30E+04
1030000016.94929 ,4.00E+07,1.30E+04
1030000017.04928 ,4.00E+07,1.30E+04
1030000017.14932 ,4.00E+07,1.30E+04
1030000017.24954 ,4.00E+07,1.30E+04
1030000017.34930 ,4.00E+07,1.30E+04
1030000017.44926 ,4.00E+07,1.30E+04
1030000017.54922 ,4.00E+07,1.30E+04
1030000017.64923 ,4.00E+07,1.30E+04
1030000017.74922 ,4.00E+07,1.30E+04
1030000017.84918 ,4.00E+07,1.30E+04
1030000017.94917 ,4.00E+07,1.30E+04
1030000018.04920 ,4.00E+07,1.30E+04
1030000018.14913 ,4.00E+07,1.30E+04
1030000018.24966 ,4.00E+07,1.30E+04
1030000018.34909 ,4.00E+07,1.30E+04
1030000018.44908 ,4.00E+07,1.30E+04
1030000018.54902 ,4.00E+07,1.30E+04
1030000018.64894 ,4.00E+07,1.30E+04
1030000018.74903 ,4.00E+07,1.30E+04
1030000018.84893 ,4.00E+07,1.30E+04
1030000018.94905 ,4.00E+07,1.30E+04
1030000019.04901 ,4.00E+07,1.30E+04
1030000019.14888 ,4.00E+07,1.30E+04
1030000019.24864 ,4.00E+07,1.30E+04
1030000019.34881 ,4.00E+07,1.30E+04
1030000019.44885 ,4.00E+07,1.30E+04
1030000019.54903 ,4.00E+07,1.30E+04
1030000019.64882 ,4.00E+07,1.30E+04
1030000019.74875 ,4.00E+07,1.30E+04
1030000019.84876 ,4.00E+07,1.30E+04
1030000019.94903 ,4.00E+07,1.30E+04
1030000020.04876 ,4.00E+07,1.30E+04
1030000020.14906 ,4.00E+07,1.30E+04
1030000020.24861 ,4.00E+07,1.30E+04
1030000020.34860 ,4.00E+07,1.30E+04
1030000020.44868 ,4.00E+07,1.30E+04
1030000020.54919 ,4.00E+07,1.30E+04
1030000020.64860 ,4.00E+07,1.30E+04
1030000020.74870 ,4.00E+07,1.30E+04
1030000020.84866 ,4.00E+07,1.30E+04
1030000020.94864 ,4.00E+07,1.30E+04
1030000021.04867 ,4.00E+07,1.30E+04
1030000021.14897 ,4.00E+07,1.30E+04
1030000021.24859 ,4.00E+07,1.30E+04
1030000021.34862 ,4.00E+07,1.30E+04
1030000021.44865 ,4.00E+07,1.30E+04
1030000021.54865 ,4.00E+07,1.30E+04
1030000021.64871 ,4.00E+07,1.30E+04
1030000021.74869 ,4.00E+07,1.30E+04
1030000021.84883 ,4.00E+07,1.30E+04
1030000021.94900 ,4.00E+07,1.30E+04
1030000022.04861 ,4.00E+07,1.30E+04
1030000022.14859 ,4.00E+07,1.30E+04
1030000022.24863 ,4.00E+07,1.30E+04
1030000022.34867 ,4.00E+07,1.30E+04
1030000022.44860 ,4.00E+07,1.30E+04
1030000022.54897 ,4.00E+07,1.30E+04
1030000022.64867 ,4.00E+07,1.30E+04
1030000022.74864 ,4.00E+07,1.30E+04
1030000022.84863 ,4.00E+07,1.30E+04
1030000022.94893 ,4.00E+07,1.30E+04
1030000023.04863 ,4.00E+07,1.30E+04
1030000023.14891 ,4.00E+07,1.30E+04
1030000023.24866 ,4.00E+07,1.30E+04
1030000023.34866 ,4.00E+07,1.30E+04
1030000023.44870 ,4.00E+07,1.30E+04
1030000023.54890 ,4.00E+07,1.30E+04
1030000023.64867 ,4.00E+07,1.30E+04
1030000023.74867 ,4.00E+07,1.30E+04
1030000023.84867 ,4.00E+07,1.30E+04
1030000023.94861 ,4.00E+07,1.30E+04
1030000024.04864 ,4.00E+07,1.30E+04
1030000024.14888 ,4.00E+07,1.30E+04
1030000024.24873 ,4.00E+07,1.30E+04
1030000024.34866 ,4.00E+07,1.30E+04
1030000024.44868 ,4.00E+07,1.30E+04
1030000024.54868 ,4.00E+07,1.30E+04
1030000024.64861 ,4.00E+07,1.30E+04
1030000024.74866 ,4.00E+07,1.30E+04
1030000024.84870 ,4.00E+07,1.30E+04
1030000024.94889 ,4.00E+07,1.30E+04
1030000025.04864 ,4.00E+07,1.30E+04
1030000025.14866 ,4.00E+07,1.30E+04
1030000025.24870 ,4.00E+07,1.30E+04
1030000025.34865 ,4.00E+07,1.30E+04
1030000025.44866 ,4.00E+07,1.30E+04
1030000025.54885 ,4.00E+07,1.30E+04
1030000025.64864 ,4.00E+07,1.30E+04
1030000025.74866 ,4.00E+07,1.30E+04
1030000025.84869 ,4.00E+07,1.30E+04
1030000025.94885 ,4.00E+07,1.30E+04
1030000026.04861 ,4.00E+07,1.30E+04
1030000026.14868 ,4.00E+07,1.30E+04
1030000026.24869 ,4.00E+07,1.30E+04
1030000026.34871 ,4.00E+07,1.30E+04
1030000026.44865 ,4.00E+07,1.30E+04
1030000026.54865 ,4.00E+07,1.30E+04
1030000026.64886 ,4.00E+07,1.30E+04
1030000026.74891 ,4.00E+07,1.30E+04
1030000026.84861 ,4.00E+07,1.30E+04
1030000026.94866 ,4.00E+07,1.30E+04
1030000027.04890 ,4.00E+07,1.30E+04
1030000027.14890 ,4.00E+07,1.30E+04
1030000027.24941 ,4.00E+07,1.30E+04
1030000027.34867 ,4.00E+07,1.30E+04
1030000027.44863 ,4.00E+07,1.30E+04
1030000027.54867 ,4.00E+07,1.30E+04
1030000027.64865 ,4.00E+07,1.30E+04
1030000027.74853 ,4.00E+07,1.30E+04
1030000027.84858 ,4.00E+07,1.30E+04
1030000027.94857 ,4.00E+07,1.30E+04
1030000028.04855 ,4.00E+07,1.30E+04
1030000028.14855 ,4.00E+07,1.30E+04
1030000028.24957 ,4.00E+07,1.30E+04
1030000028.34859 ,4.00E+07,1.30E+04
1030000028.44856 ,4.00E+07,1.30E+04
1030000028.54882 ,4.00E+07,1.30E+04
1030000028.64859 ,4.00E+07,1.30E+04
1030000028.74858 ,4.00E+07,1.30E+04
1030000028.84855 ,4.00E+07,1.30E+04
1030000028.94872 ,4.00E+07,1.30E+04
1030000029.04857 ,4.00E+07,1.30E+04
1030000029.14872 ,4.00E+07,1.30E+04
1030000029.24863 ,4.00E+07,1.30E+04
1030000029.34856 ,4.00E+07,1.30E+04
1030000029.44861 ,4.00E+07,1.30E+04
1030000029.54862 ,4.00E+07,1.30E+04
1030000029.64861 ,4.00E+07,1.30E+04
1030000029.74863 ,4.00E+07,1.30E+04
1030000029.84859 ,4.00E+07,1.30E+04
1030000029.94957 ,4.00E+07,1.30E+04
1030000030.04857 ,4.00E+07,1.30E+04
1030000030.14857 ,4.00E+07,1.30E+04
1030000030.24860 ,4.00E+07,1.30E+04
1030000030.34957 ,4.00E+07,1.30E+04
1030000030.44939 ,4.00E+07,1.30E+04
1030000030.54924 ,4.00E+07,1.30E+04
1030000030.64943 ,4.00E+07,1.30E+04
1030000030.74858 ,4.00E+07,1.30E+04
1030000030.84858 ,4.00E+07,1.30E+04
1030000030.94950 ,4.00E+07,1.30E+04
1030000031.04862 ,4.00E+07,1.30E+04
1030000031.14853 ,4.00E+07,1.30E+04
1030000031.24868 ,4.00E+07,1.30E+04
1030000031.34852 ,4.00E+07,1.30E+04
1030000031.44872 ,4.00E+07,1.30E+04
1030000031.54881 ,4.00E+07,1.30E+04
1030000031.64883 ,4.00E+07,1.30E+04
1030000031.74871 ,4.00E+07,1.30E+04
1030000031.84872 ,4.00E+07,1.30E+04
1030000031.94858 ,4.00E+07,1.30E+04
1030000032.04875 ,4.00E+07,1.30E+04
1030000032.14855 ,4.00E+07,1.30E+04
1030000032.24876 ,4.00E+07,1.30E+04
1030000032.34875 ,4.00E+07,1.30E+04
1030000032.44959 ,4.00E+07,1.30E+04
1030000032.54875 ,4.00E+07,1.30E+04
1030000032.64874 ,4.00E+07,1.30E+04
1030000032.74878 ,4.00E+07,1.30E+04
1030000032.84878 ,4.00E+07,1.30E+04
1030000032.94860 ,4.00E+07,1.30E+04
1030000033.04881 ,4.00E+07,1.30E+04
1030000033.14863 ,4.00E+07,1.30E+04
1030000033.24877 ,4.00E+07,1.30E+04
1030000033.34859 ,4.00E+07,1.30E+04
1030000033.44955 ,4.00E+07,1.30E+04
1030000033.54875 ,4.00E+07,1.30E+04
1030000033.64956 ,4.00E+07,1.30E+04
1030000033.74880 ,4.00E+07,1.30E+04
1030000033.84872 ,4.00E+07,1.30E+04
1030000033.94957 ,4.00E+07,1.30E+04
1030000034.04876 ,4.00E+07,1.30E+04
1030000034.14862 ,4.00E+07,1.30E+04
1030000034.24878 ,4.00E+07,1.30E+04
1030000034.34859 ,4.00E+07,1.30E+04
1030000034.44876 ,4.00E+07,1.30E+04
1030000034.54871 ,4.00E+07,1.30E+04
1030000034.64859 ,4.00E+07,1.30E+04
1030000034.74874 ,4.00E+07,1.30E+04
1030000034.84878 ,4.00E+07,1.30E+04
1030000034.94859 ,4.00E+07,1.30E+04
1030000035.04872 ,4.00E+07,1.30E+04
1030000035.14859 ,4.00E+07,1.30E+04
1030000035.24872 ,4.00E+07,1.30E+04
1030000035.34881 ,4.00E+07,1.30E+04
1030000035.44856 ,4.00E+07,1.30E+04
1030000035.54871 ,4.00E+07,1.30E+04
1030000035.64871 ,4.00E+07,1.30E+04
1030000035.74871 ,4.00E+07,1.30E+04
1030000035.84873 ,4.00E+07,1.30E+04
1030000035.94857 ,4.00E+07,1.30E+04
1030000036.04874 ,4.00E+07,1.30E+04
1030000036.14859 ,4.00E+07,1.30E+04
1030000036.24875 ,4.00E+07,1.30E+04
1030000036.34958 ,4.00E+07,1.30E+04
1030000036.44870 ,4.00E+07,1.30E+04
1030000036.54875 ,4.00E+07,1.30E+04
1030000036.64888 ,4.00E+07,1.30E+04
1030000036.74875 ,4.00E+07,1.30E+04
1030000036.84872 ,4.00E+07,1.30E+04
1030000036.94960 ,4.00E+07,1.30E+04
1030000037.04877 ,4.00E+07,1.30E+04
1030000037.14856 ,4.00E+07,1.30E+04
1030000037.24869 ,4.00E+07,1.30E+04
1030000037.34853 ,4.00E+07,1.30E+04
1030000037.44871 ,4.00E+07,1.30E+04
1030000037.54873 ,4.00E+07,1.30E+04
1030000037.64857 ,4.00E+07,1.30E+04
1030000037.74866 ,4.00E+07,1.30E+04
1030000037.84867 ,4.00E+07,1.30E+04
1030000037.94851 ,4.00E+07,1.30E+04
1030000038.04863 ,4.00E+07,1.30E+04
1030000038.14845 ,4.00E+07,1.30E+04
1030000038.24866 ,4.00E+07,1.30E+04
1030000038.34867 ,4.00E+07,1.30E+04
1030000038.44951 ,4.00E+07,1.30E+04
1030000038.54886 ,4.00E+07,1.30E+04
1030000038.64875 ,4.00E+07,1.30E+04
1030000038.74886 ,4.00E+07,1.30E+04
1030000038.84875 ,4.00E+07,1.30E+04
1030000038.94937 ,4.00E+07,1.30E+04
1030000039.04878 ,4.00E+07,1.30E+04
1030000039.14931 ,4.00E+07,1.30E+04
1030000039.24863 ,4.00E+07,1.30E+04
1030000039.34931 ,4.00E+07,1.30E+04
1030000039.44927 ,4.00E+07,1.30E+04
1030000039.54891 ,4.00E+07,1.30E+04
1030000039.64920 ,4.00E+07,1.30E+04
1030000039.74889 ,4.00E+07,1.30E+04
1030000039.84881 ,4.00E+07,1.30E+04
1030000039.94914 ,4.00E+07,1.30E+04
1030000040.04887 ,4.00E+07,1.30E+04
1030000040.14911 ,4.00E+07,1.30E+04
1030000040.24865 ,4.00E+07,1.30E+04
1030000040.34908 ,4.00E+07,1.30E+04
1030000040.44884 ,4.00E+07,1.30E+04
1030000040.54903 ,4.00E+07,1.30E+04
1030000040.64908 ,4.00E+07,1.30E+04
1030000040.74894 ,4.00E+07,1.30E+04
1030000040.84886 ,4.00E+07,1.30E+04
1030000040.94899 ,4.00E+07,1.30E+04
1030000041.04889 ,4.00E+07,1.30E+04
1030000041.14895 ,4.00E+07,1.30E+04
1030000041.24906 ,4.00E+07,1.30E+04
1030000041.34897 ,4.00E+07,1.30E+04
1030000041.44891 ,4.00E+07,1.30E+04
1030000041.54897 ,4.00E+07,1.30E+04
1030000041.64895 ,4.00E+07,1.30E+04
1030000041.74899 ,4.00E+07,1.30E+04
1030000041.84889 ,4.00E+07,1.30E+04
1030000041.94902 ,4.00E+07,1.30E+04
1030000042.04893 ,4.00E+07,1.30E+04
1030000042.14898 ,4.00E+07,1.30E+04
1030000042.24891 ,4.00E+07,1.30E+04
1030000042.34904 ,4.00E+07,1.30E+04
1030000042.44895 ,4.00E+07,1.30E+04
1030000042.54891 ,4.00E+07,1.30E+04
1030000042.64893 ,4.00E+07,1.30E+04
1030000042.74900 ,4.00E+07,1.30E+04
1030000042.84894 ,4.00E+07,1.30E+04
1030000042.94901 ,4.00E+07,1.30E+04
1030000043.04894 ,4.00E+07,1.30E+04
1030000043.14890 ,4.00E+07,1.30E+04
1030000043.24890 ,4.00E+07,1.30E+04
1030000043.34908 ,4.00E+07,1.30E+04
1030000043.44894 ,4.00E+07,1.30E+04
1030000043.54902 ,4.00E+07,1.30E+04
1030000043.64896 ,4.00E+07,1.30E+04
1030000043.74894 ,4.00E+07,1.30E+04
1030000043.84898 ,4.00E+07,1.30E+04
1030000043.94899 ,4.00E+07,1.30E+04
1030000044.04894 ,4.00E+07,1.30E+04
1030000044.14902 ,4.00E+07,1.30E+04
1030000044.24883 ,4.00E+07,1.30E+04
1030000044.34896 ,4.00E+07,1.30E+04
1030000044.44902 ,4.00E+07,1.30E+04
1030000044.54899 ,4.00E+07,1.30E+04
1030000044.64895 ,4.00E+07,1.30E+04
1030000044.74902 ,4.00E+07,1.30E+04
1030000044.84900 ,4.00E+07,1.30E+04
1030000044.94890 ,4.00E+07,1.30E+04
1030000045.04902 ,4.00E+07,1.30E+04
1030000045.14894 ,4.00E+07,1.30E+04
1030000045.24888 ,4.00E+07,1.30E+04
1030000045.34902 ,4.00E+07,1.30E+04
1030000045.44907 ,4.00E+07,1.30E+04
1030000045.54888 ,4.00E+07,1.30E+04
1030000045.64902 ,4.00E+07,1.30E+04
1030000045.74896 ,4.00E+07,1.30E+04
1030000045.84896 ,4.00E+07,1.30E+04
1030000045.94905 ,4.00E+07,1.30E+04
1030000046.04899 ,4.00E+07,1.30E+04
1030000046.14891 ,4.00E+07,1.30E+04
1030000046.24890 ,4.00E+07,1.30E+04
1030000046.34899 ,4.00E+07,1.30E+04
1030000046.44910 ,4.00E+07,1.30E+04
1030000046.54899 ,4.00E+07,1.30E+04
1030000046.64899 ,4.00E+07,1.30E+04
1030000046.74891 ,4.00E+07,1.30E+04
1030000046.84901 ,4.00E+07,1.30E+04
1030000046.94895 ,4.00E+07,1.30E+04
1030000047.04891 ,4.00E+07,1.30E+04
1030000047.14897 ,4.00E+07,1.30E+04
1030000047.24881 ,4.00E+07,1.30E+04
1030000047.34889 ,4.00E+07,1.30E+04
1030000047.44900 ,4.00E+07,1.30E+04
1030000047.54920 ,4.00E+07,1.30E+04
1030000047.64893 ,4.00E+07,1.30E+04
1030000047.74897 ,4.00E+07,1.30E+04
1030000047.84914 ,4.00E+07,1.30E+04
1030000047.94899 ,4.00E+07,1.30E+04
1030000048.04903 ,4.00E+07,1.30E+04
1030000048.14898 ,4.00E+07,1.30E+04
1030000048.24880 ,4.00E+07,1.30E+04
1030000048.34902 ,4.00E+07,1.30E+04
1030000048.44897 ,4.00E+07,1.30E+04
1030000048.54887 ,4.00E+07,1.30E+04
1030000048.64913 ,4.00E+07,1.30E+04
1030000048.74898 ,4.00E+07,1.30E+04
1030000048.84906 ,4.00E+07,1.30E+04
1030000048.94898 ,4.00E+07,1.30E+04
1030000049.04902 ,4.00E+07,1.30E+04
1030000049.14887 ,4.00E+07,1.30E+04
1030000049.24879 ,4.00E+07,1.30E+04
1030000049.34903 ,4.00E+07,1.30E+04
1030000049.44892 ,4.00E+07,1.30E+04
1030000049.54903 ,4.00E+07,1.30E+04
1030000049.64917 ,4.00E+07,1.30E+04
1030000049.74887 ,4.00E+07,1.30E+04
1030000049.84904 ,4.00E+07,1.30E+04
1030000049.94899 ,4.00E+07,1.30E+04
1030000050.04892 ,4.00E+07,1.30E+04
1030000050.14897 ,4.00E+07,1.30E+04
1030000050.24981 ,4.00E+07,1.30E+04
1030000050.34890 ,4.00E+07,1.30E+04
1030000050.44899 ,4.00E+07,1.30E+04
1030000050.54888 ,4.00E+07,1.30E+04
1030000050.64876 ,4.00E+07,1.30E+04
1030000050.74894 ,4.00E+07,1.30E+04
1030000050.84884 ,4.00E+07,1.30E+04
1030000050.94951 ,4.00E+07,1.30E+04
1030000051.04877 ,4.00E+07,1.30E+04
1030000051.14961 ,4.00E+07,1.30E+04
1030000051.24880 ,4.00E+07,1.30E+04
1030000051.34901 ,4.00E+07,1.30E+04
1030000051.44904 ,4.00E+07,1.30E+04
1030000051.54886 ,4.00E+07,1.30E+04
1030000051.64900 ,4.00E+07,1.30E+04
1030000051.74899 ,4.00E+07,1.30E+04
1030000051.84888 ,4.00E+07,1.30E+04
1030000051.94895 ,4.00E+07,1.30E+04
1030000052.04893 ,4.00E+07,1.30E+04
1030000052.14983 ,4.00E+07,1.30E+04
1030000052.24885 ,4.00E+07,1.30E+04
1030000052.34891 ,4.00E+07,1.30E+04
1030000052.44887 ,4.00E+07,1.30E+04
1030000052.54893 ,4.00E+07,1.30E+04
1030000052.64891 ,4.00E+07,1.30E+04
1030000052.74982 ,4.00E+07,1.30E+04
1030000052.84899 ,4.00E+07,1.30E+04
1030000052.94991 ,4.00E+07,1.30E+04
1030000053.04887 ,4.00E+07,1.30E+04
1030000053.14893 ,4.00E+07,1.30E+04
1030000053.24885 ,4.00E+07,1.30E+04
1030000053.34988 ,4.00E+07,1.30E+04
1030000053.44897 ,4.00E+07,1.30E+04
1030000053.54993 ,4.00E+07,1.30E+04
1030000053.64991 ,4.00E+07,1.30E+04
1030000053.74901 ,4.00E+07,1.30E+04
1030000053.84895 ,4.00E+07,1.30E+04
1030000053.94888 ,4.00E+07,1.30E+04
1030000054.04898 ,4.00E+07,1.30E+04
1030000054.14889 ,4.00E+07,1.30E+04
1030000054.24893 ,4.00E+07,1.30E+04
1030000054.34894 ,4.00E+07,1.30E+04
1030000054.44893 ,4.00E+07,1.30E+04
1030000054.54881 ,4.00E+07,1.30E+04
1030000054.64895 ,4.00E+07,1.30E+04
1030000054.74889 ,4.00E+07,1.30E+04
1030000054.84989 ,4.00E+07,1.30E+04
1030000054.94898 ,4.00E+07,1.30E+04
1030000055.04896 ,4.00E+07,1.30E+04
1030000055.14884 ,4.00E+07,1.30E+04
1030000055.24888 ,4.00E+07,1.30E+04
1030000055.34898 ,4.00E+07,1.30E+04
1030000055.44890 ,4.00E+07,1.30E+04
1030000055.54896 ,4.00E+07,1.30E+04
1030000055.64996 ,4.00E+07,1.30E+04
1030000055.74881 ,4.00E+07,1.30E+04
1030000055.84896 ,4.00E+07,1.30E+04
1030000055.94894 ,4.00E+07,1.30E+04
1030000056.04890 ,4.00E+07,1.30E+04
1030000056.14898 ,4.00E+07,1.30E+04
1030000056.24894 ,4.00E+07,1.30E+04
1030000056.34893 ,4.00E+07,1.30E+04
1030000056.44893 ,4.00E+07,1.30E+04
1030000056.54891 ,4.00E+07,1.30E+04
1030000056.64886 ,4.00E+07,1.30E+04
1030000056.74897 ,4.00E+07,1.30E+04
1030000056.84896 ,4.00E+07,1.30E+04
1030000056.94981 ,4.00E+07,1.30E+04
1030000057.04897 ,4.00E+07,1.30E+04
1030000057.14893 ,4.00E+07,1.30E+04
1030000057.24888 ,4.00E+07,1.30E+04
1030000057.34896 ,4.00E+07,1.30E+04
1030000057.44894 ,4.00E+07,1.30E+04
1030000057.54976 ,4.00E+07,1.30E+04
1030000057.64892 ,4.00E+07,1.30E+04
1030000057.74891 ,4.00E+07,1.30E+04
1030000057.84899 ,4.00E+07,1.30E+04
1030000057.94909 ,4.00E+07,1.30E+04
1030000058.04906 ,4.00E+07,1.30E+04
1030000058.14893 ,4.00E+07,1.30E+04
