Time,ID,Data
1.110243,0D0,02790C60FC000000
1.118355,0D0,0A790C60FB000000
1.128235,0D0,12790C60FA000000
1.137363,0D0,1A790C60F9000000
1.148486,0D0,22790C60F8000000
1.15763,0D0,2A790C60F7000000
1.168256,0D0,32790C60F6000000
1.178036,0D0,3A790C60F5000000
1.188028,0D0,42790C60F4000000
1.198155,0D0,4A790C60F3000000
1.210246,0D0,52790C60F2000000
1.217337,0D0,5A790C60F1000000
1.228236,0D0,62790C60F0000000
1.238029,0D0,6A790C60EF000000
1.248484,0D0,72790C60EE000000
1.257566,0D0,7A790C60ED000000
1.268237,0D0,02790C60FC000000
1.277988,0D0,0A790C60FB000000
1.288735,0D0,12790C60FA000000
1.298046,0D0,1A790C60F9000000
1.310245,0D0,22790C60F8000000
1.317358,0D0,2A790C60F7000000
1.328409,0D0,32790C60F6000000
1.338051,0D0,3A790C60F5000000
1.348464,0D0,42790C60F4000000
1.357587,0D0,4A790C60F3000000
1.368236,0D0,52790C60F2000000
1.378053,0D0,5A790C60F1000000
1.389005,0D0,62790C60F0000000
1.398127,0D0,6A790C60EF000000
1.410243,0D0,72790C60EE000000
1.418359,0D0,7A790C60ED000000
1.428224,0D0,02790C60FC000000
1.438002,0D0,0A790C60FB000000
1.448467,0D0,12790C60FA000000
1.457607,0D0,1A790C60F9000000
1.468237,0D0,22790C60F8000000
1.478073,0D0,2A790C60F7000000
1.488714,0D0,32790C60F6000000
1.498048,0D0,3A790C60F5000000
1.510235,0D0,42790C60F4000000
1.517359,0D0,4A790C60F3000000
1.528237,0D0,52790C60F2000000
1.538037,0D0,5A790C60F1000000
1.548427,0D0,62790C60F0000000
1.557586,0D0,6A790C60EF000000
1.56824,0D0,72790C60EE000000
1.57809,0D0,7A790C60ED000000
1.588735,0D0,02790C60FC000000
1.598027,0D0,0A790C60FB000000
1.61022,0D0,12790C60FA000000
1.617324,0D0,1A790C60F9000000
1.628227,0D0,22790C60F8000000
1.638027,0D0,2A790C60F7000000
1.648404,0D0,32790C60F6000000
1.657532,0D0,3A790C60F5000000
1.668236,0D0,42790C60F4000000
1.678013,0D0,4A790C60F3000000
1.688758,0D0,52790C60F2000000
1.698131,0D0,5A790C60F1000000
1.710243,0D0,62790C60F0000000
1.718402,0D0,6A790C60EF000000
1.72824,0D0,72790C60EE000000
1.738032,0D0,7A790C60ED000000
1.748343,0D0,02790C60FC000000
1.75793,0D0,0A790C60FB000000
1.768238,0D0,12790C60FA000000
1.778097,0D0,1A790C60F9000000
1.788924,0D0,22790C60F8000000
1.798028,0D0,2A790C60F7000000
1.810261,0D0,32790C60F6000000
1.81736,0D0,3A790C60F5000000
1.828239,0D0,42790C60F4000000
1.838016,0D0,4A790C60F3000000
1.848383,0D0,52790C60F2000000
1.858047,0D0,5A790C60F1000000
1.868322,0D0,62790C60F0000000
1.878035,0D0,6A790C60EF000000
1.88801,0D0,72790C60EE000000
1.898236,0D0,7A790C60ED000000
1.910236,0D0,02790C60FC000000
1.91732,0D0,0A790C60FB000000
1.928217,0D0,12790C60FA000000
1.938067,0D0,1A790C60F9000000
1.948384,0D0,22790C60F8000000
1.958016,0D0,2A790C60F7000000
1.968237,0D0,32790C60F6000000
1.978059,0D0,3A790C60F5000000
1.98905,0D0,42790C60F4000000
1.998173,0D0,4A790C60F3000000
2.010222,0D0,52790C60F2000000
2.018302,0D0,5A790C60F1000000
2.028245,0D0,62790C60F0000000
2.037991,0D0,6A790C60EF000000
2.048392,0D0,72790C60EE000000
2.058112,0D0,7A790C60ED000000
2.068266,0D0,02790C60FC000000
2.078057,0D0,0A790C60FB000000
2.08808,0D0,12790C60FA000000
2.097264,0D0,1A790C60F9000000
2.110229,0D0,22790C60F8000000
2.117367,0D0,2A790C60F7000000
2.128281,0D0,32790C60F6000000
2.13833,0D0,3A790C60F5000000
2.148343,0D0,42790C60F4000000
2.157492,0D0,4A790C60F3000000
2.168308,0D0,52790C60F2000000
2.178011,0D0,5A790C60F1000000
2.188031,0D0,62790C60F0000000
2.198241,0D0,6A790C60EF000000
2.210239,0D0,72790C60EE000000
2.217343,0D0,7A790C60ED000000
2.228267,0D0,02790C60FC000000
2.238018,0D0,0A790C60FB000000
2.248371,0D0,12790C60FA000000
2.258051,0D0,1A790C60F9000000
2.268225,0D0,22790C60F8000000
2.278013,0D0,2A790C60F7000000
2.289057,0D0,32790C60F6000000
2.298202,0D0,3A790C60F5000000
2.310258,0D0,42790C60F4000000
2.318361,0D0,4A790C60F3000000
2.328235,0D0,52790C60F2000000
2.338048,0D0,5A790C60F1000000
2.348309,0D0,62790C60F0000000
2.358014,0D0,6A790C60EF000000
2.368206,0D0,72790C60EE000000
2.378018,0D0,7A790C60ED000000
2.388061,0D0,02790C60FC000000
2.397242,0D0,0A790C60FB000000
2.410247,0D0,12790C60FA000000
2.417305,0D0,1A790C60F9000000
2.428247,0D0,22790C60F8000000
2.438079,0D0,2A790C60F7000000
2.448326,0D0,32790C60F6000000
2.45803,0D0,3A790C60F5000000
2.468208,0D0,42790C60F4000000
2.478019,0D0,4A790C60F3000000
2.488033,0D0,52790C60F2000000
2.498221,0D0,5A790C60F1000000
2.510237,0D0,62790C60F0000000
2.517324,0D0,6A790C60EF000000
2.528219,0D0,72790C60EE000000
2.538051,0D0,7A790C60ED000000
2.548304,0D0,02790C60FC000000
2.558031,0D0,0A790C60FB000000
2.568206,0D0,12790C60FA000000
2.578073,0D0,1A790C60F9000000
2.589058,0D0,22790C60F8000000
2.598163,0D0,2A790C60F7000000
2.610238,0D0,32790C60F6000000
2.618362,0D0,3A790C60F5000000
2.628217,0D0,42790C60F4000000
2.637996,0D0,4A790C60F3000000
2.648284,0D0,52790C60F2000000
2.65803,0D0,5A790C60F1000000
2.668221,0D0,62790C60F0000000
2.678032,0D0,6A790C60EF000000
2.688034,0D0,72790C60EE000000
2.698166,0D0,7A790C60ED000000
2.710228,0D0,02790C60FC000000
2.717308,0D0,0A790C60FB000000
2.728212,0D0,12790C60FA000000
2.738059,0D0,1A790C60F9000000
2.748311,0D0,22790C60F8000000
2.758079,0D0,2A790C60F7000000
2.768249,0D0,32790C60F6000000
2.778079,0D0,3A790C60F5000000
2.788109,0D0,42790C60F4000000
2.798204,0D0,4A790C60F3000000
2.810239,0D0,52790C60F2000000
2.817362,0D0,5A790C60F1000000
2.828206,0D0,62790C60F0000000
2.838014,0D0,6A790C60EF000000
2.848262,0D0,72790C60EE000000
2.858018,0D0,7A790C60ED000000
2.868283,0D0,02790C60FC000000
2.878019,0D0,0A790C60FB000000
2.889074,0D0,12790C60FA000000
2.898179,0D0,1A790C60F9000000
2.910228,0D0,22790C60F8000000
2.918327,0D0,2A790C60F7000000
2.928269,0D0,32790C60F6000000
2.938058,0D0,3A790C60F5000000
2.948228,0D0,42790C60F4000000
2.958031,0D0,4A790C60F3000000
2.968263,0D0,52790C60F2000000
2.978084,0D0,5A790C60F1000000
2.988056,0D0,62790C60F0000000
2.997231,0D0,6A790C60EF000000
3.010243,0D0,72790C60EE000000
3.017325,0D0,7A790C60ED000000
3.028211,0D0,02790C60FC000000
3.038053,0D0,0A790C60FB000000
3.048206,0D0,12790C60FA000000
3.058035,0D0,1A790C60F9000000
3.068274,0D0,22790C60F8000000
3.07808,0D0,2A790C60F7000000
3.088063,0D0,32790C60F6000000
3.098102,0D0,3A790C60F5000000
3.110261,0D0,42790C60F4000000
3.117386,0D0,4A790C60F3000000
3.128214,0D0,52790C60F2000000
3.137332,0D0,5A790C60F1000000
3.148292,0D0,62790C60F0000000
3.158434,0D0,6A790C60EF000000
3.168285,0D0,72790C60EE000000
3.177998,0D0,7A790C60ED000000
3.189084,0D0,02790C60FC000000
3.197228,0D0,0A790C60FB000000
3.21027,0D0,12790C60FA000000
3.218346,0D0,1A790C60F9000000
3.228208,0D0,22790C60F8000000
3.238026,0D0,2A790C60F7000000
3.248294,0D0,32790C60F6000000
3.25802,0D0,3A790C60F5000000
3.26825,0D0,42790C60F4000000
3.277997,0D0,4A790C60F3000000
3.288056,0D0,52790C60F2000000
3.297768,0D0,5A790C60F1000000
3.310242,0D0,62790C60F0000000
3.317341,0D0,6A790C60EF000000
3.328214,0D0,72790C60EE000000
3.338053,0D0,7A790C60ED000000
3.348222,0D0,02790C60FC000000
3.358031,0D0,0A790C60FB000000
3.368201,0D0,12790C60FA000000
3.378038,0D0,1A790C60F9000000
3.388059,0D0,22790C60F8000000
3.398239,0D0,2A790C60F7000000
3.410221,0D0,32790C60F6000000
3.417289,0D0,3A790C60F5000000
3.428225,0D0,42790C60F4000000
3.438032,0D0,4A790C60F3000000
3.448182,0D0,52790C60F2000000
3.45802,0D0,5A790C60F1000000
3.468223,0D0,62790C60F0000000
3.478054,0D0,6A790C60EF000000
3.489056,0D0,72790C60EE000000
3.498204,0D0,7A790C60ED000000
3.51022,0D0,02790C60FC000000
3.518368,0D0,0A790C60FB000000
3.528223,0D0,12790C60FA000000
3.538032,0D0,1A790C60F9000000
3.548171,0D0,22790C60F8000000
3.558035,0D0,2A790C60F7000000
3.568243,0D0,32790C60F6000000
3.578056,0D0,3A790C60F5000000
3.588058,0D0,42790C60F4000000
3.59724,0D0,4A790C60F3000000
3.610221,0D0,52790C60F2000000
3.617307,0D0,5A790C60F1000000
3.628245,0D0,62790C60F0000000
3.638058,0D0,6A790C60EF000000
3.648149,0D0,72790C60EE000000
3.658042,0D0,7A790C60ED000000
3.668224,0D0,02790C60FC000000
3.678055,0D0,0A790C60FB000000
3.688058,0D0,12790C60FA000000
3.698226,0D0,1A790C60F9000000
3.71022,0D0,22790C60F8000000
3.717312,0D0,2A790C60F7000000
3.728206,0D0,32790C60F6000000
3.738034,0D0,3A790C60F5000000
3.748128,0D0,42790C60F4000000
3.75835,0D0,4A790C60F3000000
3.768204,0D0,52790C60F2000000
3.778052,0D0,5A790C60F1000000
3.789076,0D0,62790C60F0000000
3.79818,0D0,6A790C60EF000000
3.810243,0D0,72790C60EE000000
3.818369,0D0,7A790C60ED000000
3.828207,0D0,02790C60FC000000
3.838018,0D0,0A790C60FB000000
3.849083,0D0,12790C60FA000000
3.858083,0D0,1A790C60F9000000
3.868232,0D0,22790C60F8000000
3.878041,0D0,2A790C60F7000000
3.888252,0D0,32790C60F6000000
3.897618,0D0,3A790C60F5000000
3.910224,0D0,42790C60F4000000
3.917328,0D0,4A790C60F3000000
3.928205,0D0,52790C60F2000000
3.938041,0D0,5A790C60F1000000
3.948131,0D0,62790C60F0000000
3.957242,0D0,6A790C60EF000000
3.968204,0D0,72790C60EE000000
3.978041,0D0,7A790C60ED000000
3.988203,0D0,02790C60FC000000
3.998053,0D0,0A790C60FB000000
4.010208,0D0,12790C60FA000000
4.017311,0D0,1A790C60F9000000
4.028206,0D0,22790C60F8000000
4.038035,0D0,2A790C60F7000000
4.0481,0D0,32790C60F6000000
4.058045,0D0,3A790C60F5000000
4.068234,0D0,42790C60F4000000
4.078043,0D0,4A790C60F3000000
4.088241,0D0,52790C60F2000000
4.098082,0D0,5A790C60F1000000
4.110244,0D0,62790C60F0000000
4.118375,0D0,6A790C60EF000000
4.128229,0D0,72790C60EE000000
4.138354,0D0,7A790C60ED000000
4.149083,0D0,02790C60FC000000
4.158234,0D0,0A790C60FB000000
4.168232,0D0,12790C60FA000000
4.178,0D0,1A790C60F9000000
4.188268,0D0,22790C60F8000000
4.197349,0D0,2A790C60F7000000
4.210231,0D0,32790C60F6000000
4.21739,0D0,3A790C60F5000000
4.2282,0D0,42790C60F4000000
4.238036,0D0,4A790C60F3000000
4.248104,0D0,52790C60F2000000
4.258095,0D0,5A790C60F1000000
4.268226,0D0,62790C60F0000000
4.278052,0D0,6A790C60EF000000
4.288225,0D0,72790C60EE000000
4.298043,0D0,7A790C60ED000000
4.310209,0D0,02790C60FC000000
4.317313,0D0,0A790C60FB000000
4.328206,0D0,12790C60FA000000
4.338047,0D0,1A790C60F9000000
4.34813,0D0,22790C60F8000000
4.35806,0D0,2A790C60F7000000
4.368207,0D0,32790C60F6000000
4.378067,0D0,3A790C60F5000000
4.388208,0D0,42790C60F4000000
4.397371,0D0,4A790C60F3000000
4.410192,0D0,52790C60F2000000
4.41833,0D0,5A790C60F1000000
4.428206,0D0,62790C60F0000000
4.438043,0D0,6A790C60EF000000
4.449078,0D0,72790C60EE000000
4.458079,0D0,7A790C60ED000000
4.468206,0D0,02790C60FC000000
4.478043,0D0,0A790C60FB000000
4.488205,0D0,12790C60FA000000
4.498044,0D0,1A790C60F9000000
4.510213,0D0,22790C60F8000000
4.517308,0D0,2A790C60F7000000
4.528207,0D0,32790C60F6000000
4.538047,0D0,3A790C60F5000000
4.548061,0D0,42790C60F4000000
4.558057,0D0,4A790C60F3000000
4.568207,0D0,52790C60F2000000
4.578047,0D0,5A790C60F1000000
4.588226,0D0,62790C60F0000000
4.598037,0D0,6A790C60EF000000
4.61019,0D0,72790C60EE000000
4.617308,0D0,7A790C60ED000000
4.628186,0D0,02790C60FC000000
4.638016,0D0,0A790C60FB000000
4.648062,0D0,12790C60FA000000
4.658192,0D0,1A790C60F9000000
4.668207,0D0,22790C60F8000000
4.678063,0D0,2A790C60F7000000
4.688602,0D0,32790C60F6000000
4.698058,0D0,3A790C60F5000000
4.710214,0D0,42790C60F4000000
4.718351,0D0,4A790C60F3000000
4.728187,0D0,52790C60F2000000
4.738067,0D0,5A790C60F1000000
4.7491,0D0,62790C60F0000000
4.757223,0D0,6A790C60EF000000
4.768206,0D0,72790C60EE000000
4.77806,0D0,7A790C60ED000000
4.788227,0D0,02790C60FC000000
4.797351,0D0,0A790C60FB000000
4.810209,0D0,12790C60FA000000
4.817306,0D0,1A790C60F9000000
4.828179,0D0,22790C60F8000000
4.838045,0D0,2A790C60F7000000
4.848042,0D0,32790C60F6000000
4.858066,0D0,3A790C60F5000000
4.868215,0D0,42790C60F4000000
4.878066,0D0,4A790C60F3000000
4.888238,0D0,52790C60F2000000
4.89804,0D0,5A790C60F1000000
4.910226,0D0,62790C60F0000000
4.917328,0D0,6A790C60EF000000
4.928188,0D0,72790C60EE000000
4.938027,0D0,7A790C60ED000000
4.948042,0D0,02790C60FC000000
4.958106,0D0,0A790C60FB000000
4.968217,0D0,12790C60FA000000
4.978024,0D0,1A790C60F9000000
4.988188,0D0,22790C60F8000000
4.99731,0D0,2A790C60F7000000
5.010205,0D0,32790C60F6000000
5.01831,0D0,3A790C60F5000000
5.028187,0D0,42790C60F4000000
5.038029,0D0,4A790C60F3000000
5.049123,0D0,52790C60F2000000
5.058049,0D0,5A790C60F1000000
5.068188,0D0,62790C60F0000000
5.078082,0D0,6A790C60EF000000
5.088211,0D0,72790C60EE000000
5.098058,0D0,7A790C60ED000000
5.110212,0D0,02790C60FC000000
5.117331,0D0,0A790C60FB000000
5.128189,0D0,12790C60FA000000
5.138317,0D0,1A790C60F9000000
5.148105,0D0,22790C60F8000000
5.158259,0D0,2A790C60F7000000
5.16819,0D0,32790C60F6000000
5.178041,0D0,3A790C60F5000000
5.188211,0D0,42790C60F4000000
5.19831,0D0,4A790C60F3000000
5.210209,0D0,52790C60F2000000
5.217309,0D0,5A790C60F1000000
5.228169,0D0,62790C60F0000000
5.238036,0D0,6A790C60EF000000
5.248064,0D0,72790C60EE000000
5.258041,0D0,7A790C60ED000000
5.268186,0D0,02790C60FC000000
5.278041,0D0,0A790C60FB000000
5.28823,0D0,12790C60FA000000
5.297311,0D0,1A790C60F9000000
5.310193,0D0,22790C60F8000000
5.318295,0D0,2A790C60F7000000
5.328216,0D0,32790C60F6000000
5.338047,0D0,3A790C60F5000000
5.349102,0D0,42790C60F4000000
5.358061,0D0,4A790C60F3000000
5.368227,0D0,52790C60F2000000
5.378062,0D0,5A790C60F1000000
5.388192,0D0,62790C60F0000000
5.398048,0D0,6A790C60EF000000
5.410213,0D0,72790C60EE000000
5.417289,0D0,7A790C60ED000000
5.42821,0D0,02790C60FC000000
5.438061,0D0,0A790C60FB000000
5.448105,0D0,12790C60FA000000
5.458041,0D0,1A790C60F9000000
5.468176,0D0,22790C60F8000000
5.478026,0D0,2A790C60F7000000
5.488269,0D0,32790C60F6000000
5.498028,0D0,3A790C60F5000000
5.510255,0D0,42790C60F4000000
5.517336,0D0,4A790C60F3000000
5.528211,0D0,52790C60F2000000
5.538025,0D0,5A790C60F1000000
5.548108,0D0,62790C60F0000000
5.558026,0D0,6A790C60EF000000
5.568215,0D0,72790C60EE000000
5.578069,0D0,7A790C60ED000000
5.588218,0D0,02790C60FC000000
5.597321,0D0,0A790C60FB000000
5.610256,0D0,12790C60FA000000
5.618362,0D0,1A790C60F9000000
5.628211,0D0,22790C60F8000000
5.638068,0D0,2A790C60F7000000
5.649125,0D0,32790C60F6000000
5.657248,0D0,3A790C60F5000000
5.66819,0D0,42790C60F4000000
5.678091,0D0,4A790C60F3000000
5.688217,0D0,52790C60F2000000
5.698026,0D0,5A790C60F1000000
5.710237,0D0,62790C60F0000000
5.717296,0D0,6A790C60EF000000
5.728233,0D0,72790C60EE000000
5.738049,0D0,7A790C60ED000000
5.748114,0D0,02790C60FC000000
5.757228,0D0,0A790C60FB000000
5.768191,0D0,12790C60FA000000
5.778062,0D0,1A790C60F9000000
5.788192,0D0,22790C60F8000000
5.798064,0D0,2A790C60F7000000
5.810175,0D0,32790C60F6000000
5.817275,0D0,3A790C60F5000000
5.828169,0D0,42790C60F4000000
5.838046,0D0,4A790C60F3000000
5.848073,0D0,52790C60F2000000
5.858048,0D0,5A790C60F1000000
5.86819,0D0,62790C60F0000000
5.878042,0D0,6A790C60EF000000
5.888194,0D0,72790C60EE000000
5.898052,0D0,7A790C60ED000000
5.91021,0D0,02790C60FC000000
5.91832,0D0,0A790C60FB000000
5.928169,0D0,12790C60FA000000
5.938042,0D0,1A790C60F9000000
5.949111,0D0,22790C60F8000000
5.958063,0D0,2A790C60F7000000
5.968218,0D0,32790C60F6000000
5.978031,0D0,3A790C60F5000000
5.988219,0D0,42790C60F4000000
5.998111,0D0,4A790C60F3000000
6.01024,0D0,52790C60F2000000
6.01734,0D0,5A790C60F1000000
6.028229,0D0,62790C60F0000000
6.038049,0D0,6A790C60EF000000
6.048136,0D0,72790C60EE000000
6.058088,0D0,7A790C60ED000000
6.068177,0D0,02790C60FC000000
6.078091,0D0,0A790C60FB000000
6.088219,0D0,12790C60FA000000
6.098011,0D0,1A790C60F9000000
6.110196,0D0,22790C60F8000000
6.1173,0D0,2A790C60F7000000
6.128188,0D0,32790C60F6000000
6.138343,0D0,3A790C60F5000000
6.148093,0D0,42790C60F4000000
6.158235,0D0,4A790C60F3000000
6.168234,0D0,52790C60F2000000
6.178031,0D0,5A790C60F1000000
6.188241,0D0,62790C60F0000000
6.197377,0D0,6A790C60EF000000
6.210217,0D0,72790C60EE000000
6.218297,0D0,7A790C60ED000000
6.228198,0D0,02790C60FC000000
6.238066,0D0,0A790C60FB000000
6.249105,0D0,12790C60FA000000
6.25803,0D0,1A790C60F9000000
6.268192,0D0,22790C60F8000000
6.278089,0D0,2A790C60F7000000
6.288193,0D0,32790C60F6000000
6.298064,0D0,3A790C60F5000000
6.309776,0D0,42790C60F4000000
6.317876,0D0,4A790C60F3000000
6.32818,0D0,52790C60F2000000
6.33805,0D0,5A790C60F1000000
6.348091,0D0,62790C60F0000000
6.357214,0D0,6A790C60EF000000
6.36863,0D0,72790C60EE000000
6.378148,0D0,7A790C60ED000000
6.388197,0D0,02790C60FC000000
6.398191,0D0,0A790C60FB000000
6.41019,0D0,12790C60FA000000
6.417315,0D0,1A790C60F9000000
6.428172,0D0,22790C60F8000000
6.438001,0D0,2A790C60F7000000
6.448152,0D0,32790C60F6000000
6.458032,0D0,3A790C60F5000000
6.468191,0D0,42790C60F4000000
6.478065,0D0,4A790C60F3000000
6.4882,0D0,52790C60F2000000
6.497222,0D0,5A790C60F1000000
6.509798,0D0,62790C60F0000000
6.517862,0D0,6A790C60EF000000
6.528165,0D0,72790C60EE000000
6.538218,0D0,7A790C60ED000000
6.548181,0D0,02790C60FC000000
6.557968,0D0,0A790C60FB000000
6.568172,0D0,12790C60FA000000
6.578003,0D0,1A790C60F9000000
6.588697,0D0,22790C60F8000000
6.598008,0D0,2A790C60F7000000
6.610241,0D0,32790C60F6000000
6.617323,0D0,3A790C60F5000000
6.628164,0D0,42790C60F4000000
6.638052,0D0,4A790C60F3000000
6.648048,0D0,52790C60F2000000
6.657179,0D0,5A790C60F1000000
6.668173,0D0,62790C60F0000000
6.678003,0D0,6A790C60EF000000
6.68818,0D0,72790C60EE000000
6.698026,0D0,7A790C60ED000000
6.71019,0D0,02790C60FC000000
6.717294,0D0,0A790C60FB000000
6.728174,0D0,12790C60FA000000
6.738043,0D0,1A790C60F9000000
6.748028,0D0,22790C60F8000000
6.758177,0D0,2A790C60F7000000
6.768195,0D0,32790C60F6000000
6.778024,0D0,3A790C60F5000000
6.788595,0D0,42790C60F4000000
6.798009,0D0,4A790C60F3000000
6.810219,0D0,52790C60F2000000
6.818357,0D0,5A790C60F1000000
6.828243,0D0,62790C60F0000000
6.838051,0D0,6A790C60EF000000
6.849052,0D0,72790C60EE000000
6.858054,0D0,7A790C60ED000000
6.8682,0D0,02790C60FC000000
6.878013,0D0,0A790C60FB000000
6.888574,0D0,12790C60FA000000
6.897968,0D0,1A790C60F9000000
6.909619,0D0,22790C60F8000000
6.917738,0D0,2A790C60F7000000
6.928201,0D0,32790C60F6000000
6.938033,0D0,3A790C60F5000000
6.948056,0D0,42790C60F4000000
6.958002,0D0,4A790C60F3000000
6.968202,0D0,52790C60F2000000
6.978031,0D0,5A790C60F1000000
6.988492,0D0,62790C60F0000000
6.998033,0D0,6A790C60EF000000
7.010076,0D0,72790C60EE000000
7.017178,0D0,7A790C60ED000000
7.028181,0D0,02790C60FC000000
7.037985,0D0,0A790C60FB000000
7.048056,0D0,12790C60FA000000
7.058075,0D0,1A790C60F9000000
7.068206,0D0,22790C60F8000000
7.078011,0D0,2A790C60F7000000
7.088512,0D0,32790C60F6000000
7.09799,0D0,3A790C60F5000000
7.1102,0D0,42790C60F4000000
7.118302,0D0,4A790C60F3000000
7.128206,0D0,52790C60F2000000
7.137926,0D0,5A790C60F1000000
7.148995,0D0,62790C60F0000000
7.158116,0D0,6A790C60EF000000
7.168202,0D0,72790C60EE000000
7.177948,0D0,7A790C60ED000000
7.188535,0D0,02790C60FC000000
7.197945,0D0,0A790C60B1004A00
7.210173,0D0,12790C60B0004A00
7.217298,0D0,1A790C60AF004A00
7.228174,0D0,22790C60AE004A00
7.237909,0D0,2A790C60AD004A00
7.247947,0D0,32790C60AC004A00
7.257902,0D0,3A790C609F005600
7.268203,0D0,42790C609E005600
7.277948,0D0,4A790C6097005C00
7.288498,0D0,52790C6096005C00
7.29793,0D0,5A790C6095005C00
7.310193,0D0,62790C6094005C00
7.317283,0D0,6A790C6090005F00
7.328155,0D0,72790C608F005F00
7.337923,0D0,7A790C6083006A00
7.347905,0D0,02790C6092006A00
7.357905,0D0,0A790C6091006A00
7.368175,0D0,12790C6090006A00
7.377922,0D0,1A790C608F006A00
7.388531,0D0,22790C608E006A00
7.397922,0D0,2A790C6084007300
7.410181,0D0,32790C6083007300
7.41828,0D0,3A790C607F007600
7.428182,0D0,42790C607E007600
7.437932,0D0,4A790C607D007600
7.448942,0D0,52790C607C007600
7.45791,0D0,5A790C6075007C00
7.468195,0D0,62790C6074007C00
7.477965,0D0,6A790C6071007E00
7.48855,0D0,72790C6070007E00
7.497885,0D0,7A790C606F007E00
7.510196,0D0,02790C607E007E00
7.517272,0D0,0A790C6078008300
7.528175,0D0,12790C6077008300
7.537924,0D0,1A790C6075008400
7.547907,0D0,22790C6074008400
7.557911,0D0,2A790C6073008400
